,label,t-end,t-start,video-id
498,111,84.7326211525,3.96231681648,5QbiJmDyoM0
499,123,117.384950078,46.6430265211,4mzM3JjBJ74
500,164,26.8770901872,13.4385453214,4zLTW7lT3fs
501,164,58.731419298,41.3110830655,4zLTW7lT3fs
502,164,85.2766935569,84.7789696646,4zLTW7lT3fs
503,164,106.147005,0.2,4zLTW7lT3fs
504,54,160.000899775,7.9296178435,rJpFVvho0o4
505,121,21.5712471655,0.01,UajYunTsr70
506,49,116.666849225,34.7784749594,ux_qqONPSrc
507,18,10.441,0.01,Ofnuo7FTHfM
508,7,176.221,70.3784336973,ho8cKYrtufU
509,5,6.48639858235,0.01,U5wliityRuU
510,5,40.3284863067,36.9442775342,U5wliityRuU
511,5,58.4801515406,54.4806320823,U5wliityRuU
512,5,112.935147242,72.6322973163,U5wliityRuU
513,5,161.211399705,115.986064292,U5wliityRuU
514,108,23.5736616109,12.755610289,lU-PEm5L5EU
515,108,54.413181051,41.6575682983,lU-PEm5L5EU
516,108,96.0465725429,78.5541107644,lU-PEm5L5EU
517,61,174.703422425,0.01,TqcoukXhXeA
518,126,136.207725528,14.9330728984,GqkvSUNfZFk
519,26,6.48117940718,1.44026209048,mg0n3DNtUZU
520,26,68.7725148206,50.2291404056,mg0n3DNtUZU
521,165,57.7059704756,50.0645405952,D9hS68pULz0
522,74,34.2937524063,1.39753370042,aj-klsonETc
523,148,170.684877532,44.526489791,am4Z43QlUrg
524,101,121.486034708,63.58732886,LTPrtyWIcA4
525,58,19.3281789875,12.2844311558,Sd4C8_FMdjA
526,58,52.6933002959,28.5962682399,Sd4C8_FMdjA
527,41,105.919158628,80.4677103166,Nj_rPQwzllA
528,41,140.111508379,125.971814873,Nj_rPQwzllA
529,97,55.5190202808,25.7766879875,2r7qhNGm44I
530,97,112.596179407,93.6332683307,2r7qhNGm44I
531,97,137.054449298,117.223419657,2r7qhNGm44I
532,144,94.3600296412,7.81654134165,dbMPw8PfXHo
533,18,17.8644774838,0.01,fs8yU4pBNm4
534,61,82.6487981859,0.2,aWnpbk007cE
535,91,118.964443312,8.72630779826,iaKlx11RAiY
536,166,4.713649,0.2,i_16EfqIrFg
537,95,20.1070677098,16.3979969672,le0tJsyuPks
538,95,55.6360611388,43.3375634134,le0tJsyuPks
539,95,79.6474138409,59.9307746303,le0tJsyuPks
540,95,124.932334,108.148694284,le0tJsyuPks
541,94,213.567217323,3.18229297335,7RDn5qTQquE
542,167,185.50475897,6.23403822153,2WyRPSKFUi8
543,54,83.6449732187,15.3106313714,KpmdpL5btYo
544,109,131.387482993,20.5284684857,d0FP6xp9O4c
545,149,21.2376725944,13.3310066069,Usowsx0PDbA
546,149,41.8317793526,31.0750360905,Usowsx0PDbA
547,99,23.981,0.01,l_T3zfRQhic
548,116,86.308594,0.0,ZsicrMkZEN8
549,92,135.120910143,70.5085476562,IVFGb72s3oY
550,141,192.549141966,44.4844461778,LAicExwwM54
551,18,25.9512878474,6.22830908338,0ZXc2fEDgg8
552,18,47.4908558752,30.8820325384,0ZXc2fEDgg8
553,18,67.3435907083,51.3835489797,0ZXc2fEDgg8
554,61,24.261,0.01,Y7VWbYGI0Oc
555,99,50.4843833541,2.92278008892,kWtY5wkkAMY
556,56,82.546937,0.01,KjkD7CZcXK8
557,12,20.3072087618,1.82499423791,tZzse87ICr8
558,82,77.6950119736,71.0969953589,kTBEGydNpgg
559,136,154.081994764,3.75215520044,5ry-UTd0y_o
560,120,16.368326053,12.3293884555,vJiOYQE9tts
561,120,70.1499687988,46.5540702028,vJiOYQE9tts
562,120,110.342962559,88.2318486739,vJiOYQE9tts
563,102,172.293091218,6.00171345788,_wITx73-BXw
564,102,44.9816887207,11.9951169922,_8KsVaJLOYI
565,102,94.8561225304,49.4009423495,_8KsVaJLOYI
566,118,7.848343,0.0,hzuQYOG0a_g
567,73,24.4364159805,19.3806048909,5F4jcV8dHVs
568,73,148.865544463,31.4583758272,5F4jcV8dHVs
569,140,61.5063272027,1.19236821718,nc4twXSueZo
570,168,107.819124455,1.92222101945,AXw2bkQyRPo
571,72,17.8798892356,0.2,VWpRBfhoFVg
572,90,73.9819263136,33.3325165823,Pv6oIFroaCQ
573,169,5.82677744727,1.10402117965,mC_8ckG6WpU
574,28,165.465805278,20.3466089672,-oJb3Acw-_s
575,17,81.4483101404,70.9291556942,zMWhT5Rv6WE
576,17,97.4033183401,93.7957880312,zMWhT5Rv6WE
577,17,132.576738852,113.63720473,zMWhT5Rv6WE
578,17,174.965219981,162.639491426,zMWhT5Rv6WE
579,19,93.2189514415,35.1769628081,APAxAnwS9oM
580,25,177.167573696,0.01,0pegrKSh4iw
581,108,139.87334726,126.50857735,qhnWJ4G5JMA
582,108,116.35515975,8.63875481,qhnWJ4G5JMA
583,4,120.053648206,3.78503822153,0gwhdJGq2eg
584,17,144.600836237,0.01,SKMVLKmgxAw
585,113,42.68267601,14.06554784,BioBrxuKOsw
586,81,107.52453872,29.0003942607,D5xp0LuEcKw
587,106,63.2277442557,37.5079816632,CCRPXH8ui-s
588,106,211.830815437,206.472533139,CCRPXH8ui-s
589,108,55.4669989017,9.77655736037,-UwqKYkkKlU
590,162,114.926764645,22.105531058,eYgXvnnlPQA
591,170,172.792148181,19.7560988535,8P1vKpL3Zcs
592,75,4.98702940771,0.2,RNAUncQEASo
593,75,122.749455782,26.4696176255,RNAUncQEASo
594,171,170.158941945,0.2,-FWGLSfI13Q
595,97,16.3458971963,0.2,KoHzXi7Usl8
596,97,74.5471978193,32.1964641745,KoHzXi7Usl8
597,97,89.1594392523,77.7668442368,KoHzXi7Usl8
598,97,113.925950156,93.617411215,KoHzXi7Usl8
599,97,148.84673053,121.851233645,KoHzXi7Usl8
600,38,34.3565675569,2.39561100312,y8RpTBtGG1g
601,118,128.36028146,22.111274571,VwmYoF9Rh_8
602,125,120.803078003,89.8490733229,r5mwKEhEsHA
603,55,193.739518732,1.54497223869,m-B1tlnywNY
604,123,77.2141814996,0.676438508898,g7glOdM6BYo
605,172,32.8077776599,1.89797060842,CjPN7fw0B48
606,35,195.498366542,0.2,1BUnQWRBpYg
607,152,69.4888724743,0.01,eCXiGAChev4
608,101,137.303235569,62.837474259,ev-RTtbVjFI
609,60,184.263620167,76.3850137182,291szrilAVE
610,132,15.4338319938,7.43110429329,siGEHA6fs80
611,132,39.7278267988,27.056841273,siGEHA6fs80
612,71,9.77975583785,0.2,OAot8XBeLrs
613,71,50.9944411545,38.420469363,OAot8XBeLrs
614,71,69.8553988418,61.4727509808,OAot8XBeLrs
615,71,107.577314216,89.4149105175,OAot8XBeLrs
616,71,135.170196759,125.739717915,OAot8XBeLrs
617,71,145.997783392,141.107905479,OAot8XBeLrs
618,71,173.939942892,160.667417129,OAot8XBeLrs
619,71,192.102346568,183.719698718,OAot8XBeLrs
620,71,220.393783062,205.374872331,OAot8XBeLrs
621,71,197.807149533,22.1275794393,iXF01UxOtLI
622,166,15.564723402,0.01,UE2mDvY9rew
623,84,41.73688942,26.91519222,Qhs0AjFvcOA
624,84,64.37859129,48.46531619,Qhs0AjFvcOA
625,57,58.9913400936,5.68725585023,GAqzjkkb98Q
626,166,194.396599064,5.64377223089,YBK6SfHd-0Y
627,17,112.028300623,7.28364018692,FCiKVtVqTAA
628,68,144.881929797,33.1814087363,A8dBgZCuQow
629,68,163.22824493,154.864483619,A8dBgZCuQow
630,70,49.1042775779,7.30617278841,Ff8QLpH5T1c
631,70,67.7944870366,65.7555550957,Ff8QLpH5T1c
632,70,110.951879787,74.93074883,Ff8QLpH5T1c
633,70,200.664884551,186.39236101,Ff8QLpH5T1c
634,165,9.6613835039,5.11230158502,EfjzkyLrnDg
635,173,62.9865351014,54.3217207488,-nlAKyoyIuU
636,173,90.980550702,79.9829017161,-nlAKyoyIuU
637,173,147.968368175,139.970078003,-nlAKyoyIuU
638,150,26.7954654186,6.37987271872,j7hSNqcWIO4
639,150,45.9350835748,32.4462098266,j7hSNqcWIO4
640,150,55.0491874587,52.8618025265,j7hSNqcWIO4
641,150,59.4239573229,57.2365723908,j7hSNqcWIO4
642,150,73.8242414595,61.6113422551,j7hSNqcWIO4
643,150,80.7509604112,76.3761905469,j7hSNqcWIO4
644,150,87.3131146162,83.120627421,j7hSNqcWIO4
645,150,97.7031929735,90.0473457629,j7hSNqcWIO4
646,150,116.842811,102.077962808,j7hSNqcWIO4
647,44,63.2997659906,6.43268330733,mtU66vCjVVs
648,99,223.501,27.8940405616,V35ubrbe8gA
649,119,38.8327478677,8.25195892189,5rw6n16ILgY
650,119,86.6455685991,50.7252769022,5rw6n16ILgY
651,119,135.91461741,97.3245742527,5rw6n16ILgY
652,29,32.1364855823,3.33020513906,altXks0a0qY
653,25,77.6000228144,0.01,xuoWaq6XPZo
654,21,41.6946900924,37.6392795059,SndKvA_2DcE
655,21,86.5576688417,79.7141643407,SndKvA_2DcE
656,21,129.646405893,123.309826915,SndKvA_2DcE
657,74,79.5980045351,0.0,HZWdMK6zhec
658,126,5.52477947163,1.17539473642,YTBmMSIczEc
659,126,10.0863293159,8.17684333455,YTBmMSIczEc
660,72,28.0627990654,26.1730482866,iiqaJGokpEw
661,52,67.0673797488,0.0,uID_HFDKFKw
662,22,41.331519,2.64830242094,-TuxT19bogQ
663,174,104.360256827,40.986371493,63HZk1SInLk
664,118,148.020001198,0.01,97LW-ivu01A
665,12,33.2013464368,10.06838456,YozbZM_nA0c
666,60,15.116189,0.728773916556,xCedPpnP6Wg
667,127,30.6740310102,14.2009402825,2AE847UXu3Q
668,174,105.109113802,28.1509629959,t7WI6H6UVG4
669,103,27.2791765055,13.221195975,DxhdDYQkQU8
670,31,89.5568695802,6.30682189762,6skP3w9WDIM
671,171,57.0891840874,5.05568174727,9svdYGBSMvM
672,175,64.201,0.01,52PO939EtGw
673,57,17.8032556318,0.0,PBzlHfEMU5s
674,16,13.7367831513,8.96383307332,QlTddnlIJpA
675,16,44.1206848674,36.670226209,QlTddnlIJpA
676,16,74.621,53.3173447738,QlTddnlIJpA
677,123,79.7115054602,19.1264555382,tfPm9xAZ5z0
678,0,94.5918077905,85.4713851684,gpKYclCmQHM
679,0,127.946494906,125.601244706,gpKYclCmQHM
680,168,122.392379,1.90939751876,ubNDaGOws0E
681,147,59.7166519151,43.4729703947,ERGoTBC8NkA
682,121,181.087394696,65.4181341654,uhiQp0GCeKg
683,24,198.961784711,55.5321419657,ko89yQozE-4
684,112,176.708110467,0.2,sbr3HKm2Y9I
685,21,58.3117311249,38.0459189308,WpKQV53ENHE
686,21,200.815774002,196.955619329,WpKQV53ENHE
687,173,102.967928031,40.8231431841,UhgVO1QaP2s
688,37,64.6414911494,0.53483694376,_kj3B0T_TE0
689,34,144.179471139,58.702650546,_QTQEw1b_-U
690,119,16.1268447738,11.3262956318,swkSdgwCxHs
691,119,53.6311349454,50.480774571,swkSdgwCxHs
692,176,109.301897816,3.25879953198,dIC0nm4nrI8
693,70,142.679907956,18.3911731669,h67ctuwV-Nw
694,66,193.889300069,7.86888400706,DeoqC3oVV38
695,146,40.0406199782,33.0159498066,o0cVs7THLi8
696,146,43.7871107363,41.9138653573,o0cVs7THLi8
697,146,48.8214576927,45.4262004431,o0cVs7THLi8
698,146,65.9148217769,58.7730737691,o0cVs7THLi8
699,88,9.04623556942,0.01,B_9S_qzlD38
700,18,7.02646507476,0.01,W84TQm1l90U
701,120,76.9998480028,4.04564239529,ND9mMyNjm5M
702,152,10.0234132467,4.73067634542,HzSCfBOefA4
703,152,27.5878043682,15.7845332293,HzSCfBOefA4
704,71,9.32420642902,3.72968257161,iLHVaeiPpuw
705,71,103.498691362,40.4048945257,iLHVaeiPpuw
706,71,169.078943246,117.485001006,iLHVaeiPpuw
707,136,127.981029641,0.01,sc_L4zUEb7E
708,154,71.7403432137,0.01,SrcZRhXkr2k
709,130,17.1548361934,8.05374414977,CMTiL1ctmDs
710,130,42.7968018721,33.7679407176,CMTiL1ctmDs
711,169,143.723368644,5.65460696208,Ktun1-2Y540
712,175,4.87077235383,0.2,s4Ryxk3TxKA
713,175,29.2246403165,9.09210946736,s4Ryxk3TxKA
714,148,47.00609004,1.60593888,2oizmWFx4PA
715,148,142.190018572,28.2864690588,2oizmWFx4PA
716,98,13.0353135159,9.67136164086,J3DxJ8gI95U
717,98,117.317821643,17.8709943364,J3DxJ8gI95U
718,161,162.387466862,8.2733736,E3dV8LdAPx8
719,177,4.43007800312,0.2,FCe1NVTbaZ4
720,52,59.041,9.30287207488,5Lv0g7ISQVU
721,160,14.2548777941,3.46966233697,kSdWy3subNE
722,15,69.8665976136,21.3982568337,GKBYgS99oiI
723,15,144.115969647,78.3743382824,GKBYgS99oiI
724,34,112.849001,0.01,na4vSFfVi2s
725,178,54.3443700143,39.4061071667,GQdkuWJGYFg
726,178,70.5704141417,58.9803826221,GQdkuWJGYFg
727,178,81.6453331494,73.6610892136,GQdkuWJGYFg
728,103,59.0847726739,2.92982351131,7B1FZR0IA6M
729,44,88.0406488674,0.0,0RIc6mwDRaQ
730,179,9.98991641658,6.49325185271,Zzj03Cew2vk
731,179,13.4439387297,10.8854036829,Zzj03Cew2vk
732,13,54.2534321373,10.39671612,91XkPU8A5hs
733,55,23.1502091394,15.6604356301,dGxJGvw_sUg
734,55,91.5143120226,81.6341852656,dGxJGvw_sUg
735,97,42.8702302824,6.96048025867,5vv5e_E93gM
736,97,98.2376863666,46.1922776474,5vv5e_E93gM
737,143,50.5708283931,8.70128393136,owLv-_CPNJI
738,102,139.083760989,15.507597044,mhYFpct97UE
739,87,158.89414966,0.01,cnjaB6GFpSc
740,106,30.6348443286,22.415738733,mwUP1yZQsh0
741,106,129.762239087,95.8895614814,mwUP1yZQsh0
742,177,21.244880908,0.0,iGax3fokst8
743,43,4.55941655,2.00616,yxDsp8EBZtY
744,123,110.034201248,0.0,wy_oDiDK6lk
745,141,179.920922168,6.18386148206,4CsTbXdERSU
746,152,94.6490979608,5.08228323808,xaicDAewb6o
747,99,16.6585460218,3.81758346334,RgMAHuMVRcU
748,99,156.867975039,153.050391576,RgMAHuMVRcU
749,99,200.267608424,182.219227769,RgMAHuMVRcU
750,32,34.5313548788,16.3569557497,69DNcmkoapw
751,32,86.8256400515,41.2478762449,69DNcmkoapw
752,32,139.923734886,92.7507493463,69DNcmkoapw
753,60,132.068944077,17.7441594766,CjuTFlxFvH0
754,180,80.2168754179,60.1626565634,dWJIJM3qmyQ
755,180,112.804981056,105.841710621,dWJIJM3qmyQ
756,180,134.251853998,126.731521928,dWJIJM3qmyQ
757,44,139.269474134,4.26793549766,cdcn6XP1N6A
758,135,16.415,0.601797971919,4W4mrswC2tA
759,135,153.852881435,15.0422199688,4YJ_L7jqgoA
760,117,228.805664735,18.8556174628,wHGDq_8dCuc
761,135,10.8485312167,0.367746820905,eVTMUEYhwDE
762,181,40.6359336693,14.9465503151,BLamvR0GIE8
763,178,223.241,109.695187207,ne7uJQ0MUtE
764,182,31.7548996006,20.4482308034,WzDnorAzWVU
765,164,89.6528544899,66.8001660905,_Zq8ugolzlA
766,132,35.1539694921,1.29137030787,MT852hP9wVk
767,132,91.7742630385,42.3282489803,MT852hP9wVk
768,108,58.305306,0.0,KgM8_YBJbM4
769,116,44.8651950078,11.3343650546,XH-YlSbgxkY
770,116,147.110613105,53.1298361934,XH-YlSbgxkY
771,53,44.3050646833,2.1647425741,2Tuht3F2uc8
772,157,58.4705974353,0.01,T97WL2cKD6M
773,144,93.026186053,12.85020897,2zVpWu1i5qM
774,147,51.5612677187,12.5266402765,9Bo7Hr77DgA
775,183,43.6407067083,24.0808127925,cAhu8H9qsAI
776,67,199.14569956,0.2,KhAtzEJxz9M
777,178,195.361,15.5435429017,IMto8gJvRek
778,82,11.6445842434,0.01,C8IHSB9mfeE
779,82,29.8708900156,19.265524961,C8IHSB9mfeE
780,7,59.6578211045,0.129973468326,9cxGx2BsKkM
781,7,82.1432308019,64.7267862964,9cxGx2BsKkM
782,161,71.0522065148,66.7881620393,HD_vpQCUSCQ
783,42,63.6188574739,9.66717834616,T4ZeB_TvS68
784,135,14.8217904563,5.07595563573,3bi2XM3scQA
785,135,49.5007193596,28.6283897855,3bi2XM3scQA
786,22,95.101,0.01,moGDCWEoaK8
787,167,201.334274143,9.00004205607,f_BzYUCp4J0
788,11,84.689199688,0.01,VRRLOIP6EmA
789,31,90.1252103825,7.54723374695,3SjuIcAfeWk
790,131,55.301,0.01,UIPTzsWiGSU
791,72,109.574965986,0.01,5X7zeOps9uA
792,63,36.64953767,6.66921781161,u3uYs6SZFKo
793,2,173.299214233,12.0764151177,NzxZdC-63LE
794,124,53.7536693769,0.2,KjUxjcpIG_Y
795,163,4.23403736069,1.36461831,CXbVcrVgNzQ
796,163,43.8964728078,27.4669603142,CXbVcrVgNzQ
797,123,91.44124961,18.4151216849,FDvZUUc5tw4
798,104,14.9178256766,10.4977285554,txsupdxCToQ
799,104,53.8699306295,20.0285629731,txsupdxCToQ
800,104,81.3574091287,69.7546543853,txsupdxCToQ
801,101,76.6120655226,10.9802308892,1-Ud-q4y1oc
802,52,10.8485,0.627047449245,fmtW5lcdT_0
803,184,58.073105,0.0,OXbfnzs-qUU
804,12,63.1955872855,5.80716207488,WMVJqLMtaws
805,12,108.286492808,85.7410400468,WMVJqLMtaws
806,185,139.955649095,2.99740272604,0x4TP4MPelY
807,111,73.8879851794,16.8186618,rMy6sItJID0
808,93,10.852697,0.2,gA0m7YUH408
809,21,149.672566303,14.7869282371,gKLbdLKEG6U
810,127,64.551473,0.01,hiVs1hNyPpw
811,186,192.818720195,38.563744039,mUsjm4oBBvw
812,150,123.286400144,0.01,kpAwQpA1nPs
813,1,52.7115506142,11.4975506142,_1vYKA7mNLI
814,114,111.492799021,17.2210215048,gUQFX_IydG8
815,151,22.0296926284,0.0575402732148,FIaXCUPjFY0
816,175,119.233097683,0.01,R37pbIySnjg
817,118,140.181837754,19.335425897,eUCVKv4R-7A
818,172,141.243546729,13.4141915888,86hyAYM5d3E
819,45,67.3919344774,48.5848829953,gdYr4E3qobI
820,57,6.43406431201,2.64932075378,uG_G4g6ixms
821,57,30.125259,20.3429974571,uG_G4g6ixms
822,176,173.092263098,2.28504637754,vgC8jB2FhAg
823,116,13.769433,0.0,ED7SKNfAKyI
824,33,148.911343473,47.0773532003,WrFNI5GQFPM
825,71,57.621,0.01,Vh4TxFOCNM8
826,49,221.292821036,23.6332140469,LoBjzA2z2Ls
827,62,84.4822521685,18.6285817161,3JcvtncHhLw
828,144,206.481085803,19.441400936,vvHrSeomFtg
829,28,123.218988222,1.84252692668,Te9e32TDiZ8
830,146,25.7879862855,21.3940900421,xIG7FQWBWZU
831,187,77.391097397,13.205415154,sR3_5j8pUdI
832,137,74.0991201248,12.4754711388,EWlt9TTOw30
833,66,114.422870731,45.7528946714,3jZq0UaDIks
834,160,6.7958748,0.3944304,WDbG2_sDHow
835,160,8.38966615835,1.20350720359,WDbG2_sDHow
836,97,104.067197047,13.1730629225,LQ7X62seYYI
837,113,14.1465308799,4.12786313902,zL7Rz4I8UyA
838,27,60.2394450281,0.01,eS1r2Qi0qUM
839,137,74.336981177,7.5871828681,LYqq0dPB-U8
840,13,31.9044350345,24.578231434,rWdXyKZnL2U
841,13,58.1369705074,54.3557041329,rWdXyKZnL2U
842,13,85.5511517223,72.7893777084,rWdXyKZnL2U
843,152,95.5830023401,10.0998884555,lKSlIMfWZXI
844,134,27.8891564493,0.579013628705,qcsGJTJstZ4
845,36,15.6570871406,9.72172077359,n1NqFiDdlEU
846,36,27.5278198747,23.843799371,n1NqFiDdlEU
847,36,45.3339177691,32.4398463495,n1NqFiDdlEU
848,36,63.651685897,57.6139857878,n1NqFiDdlEU
849,162,205.231859594,30.0258829953,--1DO2V4K74
850,133,100.924682144,7.50005715445,TUfYisuVrs0
851,53,42.4022476732,17.4708592863,yUYTlwiP16E
852,188,88.0822352574,59.6789057722,IxaoK4TbALQ
853,143,0.02,0.01,IsHM24qWmpI
854,111,33.0187755102,0.01,ccKJg_f1UDo
855,120,55.286371,0.2,HgKZ4KAuhdI
856,132,9.97501721021,0.78455191541,Pt5jMqQXTZ8
857,109,125.483675981,14.1868487176,f3YyN44Dx8M
858,47,120.39571768,65.3510140406,Khxa5Ey3udM
859,47,55.72779828,35.2779079563,Khxa5Ey3udM
860,106,52.3862948518,30.1430171607,jqYzz6YoMEY
861,74,52.105577,0.894167468019,idTzZaMtGy8
862,106,14.921,0.2,2SYTRqm4Ym4
863,100,4.48618874279,4.32596771626,yFJVEplkVHA
864,100,23.2320488466,14.259671361,yFJVEplkVHA
865,100,40.055256632,35.0884048097,yFJVEplkVHA
866,182,76.8268588144,69.3467589704,2oNsMva04MM
867,182,83.9952878315,78.6968837754,2oNsMva04MM
868,182,117.967407956,111.110649766,2oNsMva04MM
869,118,59.017371078,5.24386980499,D4Y6DyRD0kY
870,91,126.689103919,44.7060441746,OMa1i3ITBbo
871,66,95.4593598995,0.01,I8nK8c7k9ko
872,129,151.563661905,91.0074021849,lZ6zN5Q447M
873,3,94.2278404377,22.7435180078,DjT4-5H3xDQ
874,84,114.082659421,76.4219315523,3TxZTZEEg44
875,170,13.7860218409,0.0,aFSaGCvYXXY
876,170,155.782046802,149.92298752,aFSaGCvYXXY
877,35,122.148154446,24.5935881435,LElk0AlBpbI
878,35,148.654577223,131.439065523,LElk0AlBpbI
879,35,156.305915757,151.387198128,LElk0AlBpbI
880,30,155.266698908,1.71430109204,j8NwT9JBQJk
881,35,62.658667261,11.2719295602,WglqrQ9uR-A
882,35,158.80159441,128.964135262,WglqrQ9uR-A
883,80,128.715488618,10.5762727598,gtAl_FkXdR8
884,174,98.5984365234,13.7317458905,iFA1XhZ6VM8
885,177,52.7881109033,41.5217310388,qeyFjCAA_dg
886,177,127.822200801,74.1942326458,qeyFjCAA_dg
887,163,88.3523073323,52.6110826833,Mno1JV_6y_M
888,163,162.139886115,120.389580343,Mno1JV_6y_M
889,40,23.6345023401,21.1895538222,F1xZKduLnWg
890,40,42.786599064,33.0068049922,F1xZKduLnWg
891,40,53.9926131045,46.4540218409,F1xZKduLnWg
892,40,68.2548127925,65.6061185647,F1xZKduLnWg
893,40,92.5005522621,80.8870468019,F1xZKduLnWg
894,40,103.910312012,99.2241606864,F1xZKduLnWg
895,40,117.765020281,115.523817473,F1xZKduLnWg
896,173,146.242319289,0.01,Q_W0GL3ljUY
897,47,68.6554236828,1.35238650519,CJWSed5v4jE
898,107,20.6273394477,0.01,Jd5tpIdMGh8
899,37,132.474061433,77.9173833402,eRN5gqZFXHI
900,52,0.02,0.01,qMJi2nXWOkg
901,87,175.756950078,4.014024961,Jp8L9h4aaV4
902,115,14.1815054602,4.56456318253,RpVkFIpEhIE
903,170,131.498042122,59.5886536661,vbHLA5l_BRc
904,39,138.659953198,54.7959266771,wVHD_Y5J3qE
905,159,52.4798143165,40.1154601582,ssBiSN8XofA
906,159,120.6211439,62.9208244947,ssBiSN8XofA
907,61,177.780448081,32.7673767051,Vl4gId1_zxo
908,94,67.081469209,0.972195205928,Ix8WFQ6-yx8
909,105,135.903716581,91.5269927995,od1jHUzgrAU
910,139,31.6537098284,21.6840374415,kyafh7Ownao
911,189,37.1895026069,4.79422690598,uJuGXnGqozs
912,90,109.977546274,100.651912134,U0d68z5HTwE
913,116,192.802455913,41.6529037325,SO5KnbKienU
914,140,131.408831513,9.09916224649,gVixuVE0-ek
915,67,172.593672,0.01,06Eq9tgprBw
916,142,25.7650031201,17.48049922,isUCIXYjOXE
917,161,197.993183388,6.87042595717,5fW_2c_kKfc
918,104,127.367169894,13.9895059883,bCD6_kGsF9A
919,190,88.3607056075,12.9534018692,CSruNOwxCRY
920,39,173.504895476,0.01,jr7JA5eKkwY
921,188,188.900886056,81.050899919,rBJBnf4F9sA
922,32,78.9482516,46.931602975,f7ndXtwTep0
923,6,28.441318235,19.4092779847,FTmGHtBdWi0
924,6,42.2776347582,31.9003974798,FTmGHtBdWi0
925,6,82.0570456443,43.2384900936,FTmGHtBdWi0
926,11,21.9932808799,3.95778858658,EpWZ_-hNKKs
927,95,13.4076211498,6.78305227447,plMBtIbzX6w
928,99,40.9838718151,11.1715149797,39dTxOhrW68
929,112,117.272709828,44.2770343214,Sx5MlpX6NIY
930,16,102.196569027,1.61959700157,ox6cIfguQ00
931,34,172.350221529,116.435073323,tAEGMVLn0wk
932,51,52.3222730109,16.1436879875,W6JJ1L_EEBY
933,51,99.321,64.4324726989,W6JJ1L_EEBY
934,170,31.1289252336,11.0862663551,Y-lL9JiLhz0
935,191,70.054602,7.86884765055,yH0xeA_OvWg
936,136,133.007913172,91.7994225175,OMRu1rPRBHo
937,98,131.750674718,21.3225112406,cIRMaWUTHuk
938,4,16.03716672,7.66981069,jCB1EC3RzWI
939,4,17.2087814992,15.1198542652,jCB1EC3RzWI
940,4,49.1395263619,24.8681813573,jCB1EC3RzWI
941,56,62.494301092,25.9638159126,HuUIIKA3o_A
942,138,80.012773791,0.0,UXi0Cy16-0Y
943,107,28.3766682586,0.01,K_IqYFJKIgk
944,13,54.51931584,20.4861789,zRNS_ebpi7o
945,13,77.2539367301,54.6924917129,zRNS_ebpi7o
946,65,136.24299376,121.168090484,CYPfbnL0bCI
947,30,187.13729935,6.72143199145,dFlmzpAb6AQ
948,21,146.923521713,0.2,FBUtGL5_tto
949,9,84.8326382224,0.301893214605,p1gH8y8X0kA
950,19,15.8557414047,5.67082538599,CuZpm0Il6YM
951,179,19.3031721269,12.2437263205,oAJlaJ8xcwY
952,70,9.26896392356,4.5232543947,o-BGGr-DU5g
953,70,18.0930175788,13.7922183183,o-BGGr-DU5g
954,70,29.6606845554,23.3577890874,o-BGGr-DU5g
955,70,38.8554967676,33.0716632793,o-BGGr-DU5g
956,154,76.5654407176,15.7291146646,EGLJPCJnG64
957,89,173.419480736,0.01,t3eRbi1Uk5E
958,0,59.6833796783,57.1574809244,DFAodsf1dWk
959,0,74.1170868434,69.0652893356,DFAodsf1dWk
960,0,220.277387467,181.287362544,DFAodsf1dWk
961,159,51.554798713,0.01,1926p23ooUM
962,172,19.6496598284,0.2,4OIkfJ_IkpA
963,172,34.0409599844,26.8453099064,4OIkfJ_IkpA
964,109,79.764349454,0.01,fh68-PXZ9Oo
965,111,98.0905413214,1.87136171161,Y1UwPTU61uk
966,50,17.6275312605,4.7704870078,q92zSoMudWU
967,50,35.0805325086,24.4923784181,q92zSoMudWU
968,126,9.3600687701,0.2,9FYVaOGQV6o
969,126,53.89130504,34.6038906046,9FYVaOGQV6o
970,126,90.906121,87.6442789048,9FYVaOGQV6o
971,43,14.8552880125,0.0,60Fyun_Szw4
972,24,8.389584,0.7599186,TxgvL4ZJZbo
973,189,115.26898986,6.2420817,q4QPF-qNBTY
974,45,24.2964981375,9.08800312012,hHMqyl_Dugs
975,45,232.393222643,78.4535779554,hHMqyl_Dugs
976,53,13.1089095164,7.96816068643,2SKZB0bfqF8
977,53,26.9889313573,20.5629953198,2SKZB0bfqF8
978,53,43.9534024961,30.0733806552,2SKZB0bfqF8
979,53,115.152773791,96.9031154446,2SKZB0bfqF8
980,35,171.667571301,0.01,fqFqQjH8M20
981,7,131.830347894,120.089731669,HCntSYltlmA
982,7,197.577798752,170.071212168,HCntSYltlmA
983,153,206.107488168,1.64622594384,iJqLgrShN-w
984,166,5.201,0.312912636505,4cd0sNdLmT4
985,76,88.7201502754,25.3016724859,AK-9sj8btp8
986,76,119.607906297,95.2920132588,AK-9sj8btp8
987,76,126.179769281,122.236651491,AK-9sj8btp8
988,76,146.552544529,135.708970606,AK-9sj8btp8
989,76,172.839996462,150.824255468,AK-9sj8btp8
990,105,125.93692084,107.416785422,tCfu0LplM64
991,149,7.51890854,0.57596968,q5tYHwZLRYU
